unit,nace_r2,na_item,geotime,date,value
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2016-07-01,5
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2016-10-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2017-01-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2017-04-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2017-07-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2017-10-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2018-01-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SE,2018-04-01,7
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2015-07-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2015-10-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2016-01-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2016-04-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2016-07-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2016-10-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2017-01-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2017-04-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2017-07-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2017-10-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2018-01-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SI,2018-04-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2015-07-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2015-10-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2016-01-01,1
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2016-04-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2016-07-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2016-10-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2017-01-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2017-04-01,4
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2017-07-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2017-10-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2018-01-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,SK,2018-04-01,0
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2015-07-01,10
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2015-10-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2016-01-01,2
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2016-04-01,5
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2016-07-01,5
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2016-10-01,3
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2017-01-01,13
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2017-04-01,11
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2017-07-01,6
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2017-10-01,5
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2018-01-01,3
PCH_SAME_PERS_NSA,A,EMP_DC,UK,2018-04-01,12
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2017-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2018-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,AT,2018-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2015-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2018-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BE,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2015-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2016-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2018-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,BG,2018-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2016-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2016-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2018-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CH,2018-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2015-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2015-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2016-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2016-04-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2016-07-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2016-10-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2017-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2017-07-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2017-10-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2018-01-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,CY,2018-04-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2015-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2015-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2016-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2016-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2016-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2016-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2018-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,CZ,2018-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DE,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2016-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2016-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,DK,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EA19,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2015-07-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2016-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2016-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2016-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2017-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2017-07-01,6
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2017-10-01,11
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2018-01-01,9
PCH_SAME_PERS_NSA,B-E,EMP_DC,EE,2018-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2015-07-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2016-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2016-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2017-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2017-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2017-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2017-10-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EL,2018-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2015-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2015-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2016-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2016-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2016-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2016-10-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2017-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2017-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2017-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2017-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2018-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,ES,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2016-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2016-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2016-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,EU28,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2016-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2017-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2018-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,FI,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2015-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2016-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2018-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,FR,2018-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2015-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2016-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2017-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2017-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2018-01-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,HR,2018-04-01,6
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2015-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2016-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2016-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2016-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2016-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2017-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2017-04-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2017-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2017-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2018-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,HU,2018-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2015-07-01,6
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2015-10-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2016-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2016-04-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2016-07-01,6
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2016-10-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2017-01-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IE,2018-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2016-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2016-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2016-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2016-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2017-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2017-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2018-01-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,IS,2018-04-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2018-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,IT,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2015-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2015-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2016-01-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2016-04-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2016-07-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2016-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2017-01-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2017-04-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2017-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LT,2018-04-01,4
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2016-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2017-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2017-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2017-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2018-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LU,2018-04-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2017-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2017-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2017-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2018-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,LV,2018-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2015-07-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2015-10-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2016-01-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2016-04-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2016-07-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2016-10-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2017-01-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2017-04-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2017-07-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2017-10-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2018-01-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,ME,2018-04-01,
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2015-07-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2015-10-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2016-01-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2016-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2016-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2016-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2017-01-01,2
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2017-04-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2017-07-01,1
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2017-10-01,3
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2018-01-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,MT,2018-04-01,5
PCH_SAME_PERS_NSA,B-E,EMP_DC,NL,2015-07-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,NL,2015-10-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,NL,2016-01-01,0
PCH_SAME_PERS_NSA,B-E,EMP_DC,NL,2016-04-01,0
