na_item,co_nco,sector,finpos,unit,geo\time,date,value
F,CO,S12,LIAB,PC_GDP,LU,2001-01-01,7994.5 
F,CO,S12,LIAB,PC_GDP,LU,2002-01-01,8032.1 
F,CO,S12,LIAB,PC_GDP,LU,2003-01-01,8652.5 
F,CO,S12,LIAB,PC_GDP,LU,2004-01-01,9187.7 
F,CO,S12,LIAB,PC_GDP,LU,2005-01-01,11043.4 
F,CO,S12,LIAB,PC_GDP,LU,2006-01-01,11444.8 
F,CO,S12,LIAB,PC_GDP,LU,2007-01-01,11911.5 
F,CO,S12,LIAB,PC_GDP,LU,2008-01-01,10358.8 
F,CO,S12,LIAB,PC_GDP,LU,2009-01-01,11784.2 
F,CO,S12,LIAB,PC_GDP,LU,2010-01-01,12326.4 
F,CO,S12,LIAB,PC_GDP,LU,2011-01-01,12804.3 
F,CO,S12,LIAB,PC_GDP,LU,2012-01-01,14849.3 
F,CO,S12,LIAB,PC_GDP,LU,2013-01-01,15453.1 
F,CO,S12,LIAB,PC_GDP,LU,2014-01-01,17704.4 
F,CO,S12,LIAB,PC_GDP,LU,2015-01-01,19892.7 
F,CO,S12,LIAB,PC_GDP,LU,2016-01-01,20401.1 
F,CO,S12,LIAB,PC_GDP,LU,2017-01-01,19247.4 
F,CO,S12,LIAB,PC_GDP,LV,1995-01-01,40.4 
F,CO,S12,LIAB,PC_GDP,LV,1996-01-01,49.8 
F,CO,S12,LIAB,PC_GDP,LV,1997-01-01,58.9 
F,CO,S12,LIAB,PC_GDP,LV,1998-01-01,54.3 
F,CO,S12,LIAB,PC_GDP,LV,1999-01-01,59.6 
F,CO,S12,LIAB,PC_GDP,LV,2000-01-01,74.4 
F,CO,S12,LIAB,PC_GDP,LV,2001-01-01,79.8 
F,CO,S12,LIAB,PC_GDP,LV,2002-01-01,87.1 
F,CO,S12,LIAB,PC_GDP,LV,2003-01-01,95.5 
F,CO,S12,LIAB,PC_GDP,LV,2004-01-01,113.7 
F,CO,S12,LIAB,PC_GDP,LV,2005-01-01,128.5 
F,CO,S12,LIAB,PC_GDP,LV,2006-01-01,148.3 
F,CO,S12,LIAB,PC_GDP,LV,2007-01-01,156.6 
F,CO,S12,LIAB,PC_GDP,LV,2008-01-01,158.5 
F,CO,S12,LIAB,PC_GDP,LV,2009-01-01,186.9 
F,CO,S12,LIAB,PC_GDP,LV,2010-01-01,191.7 
F,CO,S12,LIAB,PC_GDP,LV,2011-01-01,164.3 
F,CO,S12,LIAB,PC_GDP,LV,2012-01-01,159.5 
F,CO,S12,LIAB,PC_GDP,LV,2013-01-01,153.5 
F,CO,S12,LIAB,PC_GDP,LV,2014-01-01,172.1 
F,CO,S12,LIAB,PC_GDP,LV,2015-01-01,179.6 
F,CO,S12,LIAB,PC_GDP,LV,2016-01-01,187.1 
F,CO,S12,LIAB,PC_GDP,LV,2017-01-01,178.3 
F,CO,S12,LIAB,PC_GDP,MT,1995-01-01,216.4 e
F,CO,S12,LIAB,PC_GDP,MT,1996-01-01,240.1 e
F,CO,S12,LIAB,PC_GDP,MT,1997-01-01,265.1 e
F,CO,S12,LIAB,PC_GDP,MT,1998-01-01,329.7 e
F,CO,S12,LIAB,PC_GDP,MT,1999-01-01,384.8 e
F,CO,S12,LIAB,PC_GDP,MT,2000-01-01,383.2 e
F,CO,S12,LIAB,PC_GDP,MT,2001-01-01,369.4 e
F,CO,S12,LIAB,PC_GDP,MT,2002-01-01,401.0 e
F,CO,S12,LIAB,PC_GDP,MT,2003-01-01,439.9 e
F,CO,S12,LIAB,PC_GDP,MT,2004-01-01,845.3 
F,CO,S12,LIAB,PC_GDP,MT,2005-01-01,1365.8 
F,CO,S12,LIAB,PC_GDP,MT,2006-01-01,1781.0 
F,CO,S12,LIAB,PC_GDP,MT,2007-01-01,2405.9 
F,CO,S12,LIAB,PC_GDP,MT,2008-01-01,2564.0 
F,CO,S12,LIAB,PC_GDP,MT,2009-01-01,2656.8 
F,CO,S12,LIAB,PC_GDP,MT,2010-01-01,2789.7 
F,CO,S12,LIAB,PC_GDP,MT,2011-01-01,2988.2 
F,CO,S12,LIAB,PC_GDP,MT,2012-01-01,3016.5 
F,CO,S12,LIAB,PC_GDP,MT,2013-01-01,2884.4 
F,CO,S12,LIAB,PC_GDP,MT,2014-01-01,2772.7 
F,CO,S12,LIAB,PC_GDP,MT,2015-01-01,2481.0 
F,CO,S12,LIAB,PC_GDP,MT,2016-01-01,2330.5 
F,CO,S12,LIAB,PC_GDP,MT,2017-01-01,2221.5 
F,CO,S12,LIAB,PC_GDP,NL,1995-01-01,483.5 
F,CO,S12,LIAB,PC_GDP,NL,1996-01-01,515.7 
F,CO,S12,LIAB,PC_GDP,NL,1997-01-01,550.2 
F,CO,S12,LIAB,PC_GDP,NL,1998-01-01,584.7 
F,CO,S12,LIAB,PC_GDP,NL,1999-01-01,629.1 
F,CO,S12,LIAB,PC_GDP,NL,2000-01-01,642.0 
F,CO,S12,LIAB,PC_GDP,NL,2001-01-01,641.4 
F,CO,S12,LIAB,PC_GDP,NL,2002-01-01,648.2 
F,CO,S12,LIAB,PC_GDP,NL,2003-01-01,669.8 
F,CO,S12,LIAB,PC_GDP,NL,2004-01-01,701.8 
F,CO,S12,LIAB,PC_GDP,NL,2005-01-01,770.5 
F,CO,S12,LIAB,PC_GDP,NL,2006-01-01,827.3 
F,CO,S12,LIAB,PC_GDP,NL,2007-01-01,872.2 
F,CO,S12,LIAB,PC_GDP,NL,2008-01-01,842.8 
F,CO,S12,LIAB,PC_GDP,NL,2009-01-01,917.3 
F,CO,S12,LIAB,PC_GDP,NL,2010-01-01,947.9 
F,CO,S12,LIAB,PC_GDP,NL,2011-01-01,1013.2 
F,CO,S12,LIAB,PC_GDP,NL,2012-01-01,1057.6 
F,CO,S12,LIAB,PC_GDP,NL,2013-01-01,1061.4 
F,CO,S12,LIAB,PC_GDP,NL,2014-01-01,1109.9 
F,CO,S12,LIAB,PC_GDP,NL,2015-01-01,1121.2 
F,CO,S12,LIAB,PC_GDP,NL,2016-01-01,1151.8 
F,CO,S12,LIAB,PC_GDP,NL,2017-01-01,1124.5 p
F,CO,S12,LIAB,PC_GDP,PL,1995-01-01,41.8 
F,CO,S12,LIAB,PC_GDP,PL,1996-01-01,43.5 
F,CO,S12,LIAB,PC_GDP,PL,1997-01-01,49.1 
F,CO,S12,LIAB,PC_GDP,PL,1998-01-01,54.9 
F,CO,S12,LIAB,PC_GDP,PL,1999-01-01,64.8 
F,CO,S12,LIAB,PC_GDP,PL,2000-01-01,61.8 
F,CO,S12,LIAB,PC_GDP,PL,2001-01-01,68.7 
F,CO,S12,LIAB,PC_GDP,PL,2002-01-01,68.6 
F,CO,S12,LIAB,PC_GDP,PL,2003-01-01,79.9 
F,CO,S12,LIAB,PC_GDP,PL,2004-01-01,83.8 
F,CO,S12,LIAB,PC_GDP,PL,2005-01-01,94.1 
F,CO,S12,LIAB,PC_GDP,PL,2006-01-01,108.2 
F,CO,S12,LIAB,PC_GDP,PL,2007-01-01,116.0 
F,CO,S12,LIAB,PC_GDP,PL,2008-01-01,113.4 
F,CO,S12,LIAB,PC_GDP,PL,2009-01-01,115.5 
F,CO,S12,LIAB,PC_GDP,PL,2010-01-01,124.1 
F,CO,S12,LIAB,PC_GDP,PL,2011-01-01,120.1 
F,CO,S12,LIAB,PC_GDP,PL,2012-01-01,124.3 
F,CO,S12,LIAB,PC_GDP,PL,2013-01-01,130.9 
F,CO,S12,LIAB,PC_GDP,PL,2014-01-01,126.8 
F,CO,S12,LIAB,PC_GDP,PL,2015-01-01,125.5 
F,CO,S12,LIAB,PC_GDP,PL,2016-01-01,135.1 
F,CO,S12,LIAB,PC_GDP,PL,2017-01-01,131.6 
F,CO,S12,LIAB,PC_GDP,PT,1995-01-01,163.9 
F,CO,S12,LIAB,PC_GDP,PT,1996-01-01,176.5 
F,CO,S12,LIAB,PC_GDP,PT,1997-01-01,202.3 
F,CO,S12,LIAB,PC_GDP,PT,1998-01-01,217.1 
F,CO,S12,LIAB,PC_GDP,PT,1999-01-01,227.6 
F,CO,S12,LIAB,PC_GDP,PT,2000-01-01,245.9 
F,CO,S12,LIAB,PC_GDP,PT,2001-01-01,257.4 
F,CO,S12,LIAB,PC_GDP,PT,2002-01-01,256.1 
F,CO,S12,LIAB,PC_GDP,PT,2003-01-01,273.9 
F,CO,S12,LIAB,PC_GDP,PT,2004-01-01,282.5 
F,CO,S12,LIAB,PC_GDP,PT,2005-01-01,300.2 
F,CO,S12,LIAB,PC_GDP,PT,2006-01-01,317.3 
F,CO,S12,LIAB,PC_GDP,PT,2007-01-01,332.2 
F,CO,S12,LIAB,PC_GDP,PT,2008-01-01,335.5 
F,CO,S12,LIAB,PC_GDP,PT,2009-01-01,364.9 
F,CO,S12,LIAB,PC_GDP,PT,2010-01-01,378.1 
F,CO,S12,LIAB,PC_GDP,PT,2011-01-01,355.2 
F,CO,S12,LIAB,PC_GDP,PT,2012-01-01,361.8 
F,CO,S12,LIAB,PC_GDP,PT,2013-01-01,341.0 
F,CO,S12,LIAB,PC_GDP,PT,2014-01-01,338.5 
F,CO,S12,LIAB,PC_GDP,PT,2015-01-01,319.7 
F,CO,S12,LIAB,PC_GDP,PT,2016-01-01,313.4 
F,CO,S12,LIAB,PC_GDP,PT,2017-01-01,306.3 
F,CO,S12,LIAB,PC_GDP,RO,1995-01-01,102.9 e
F,CO,S12,LIAB,PC_GDP,RO,1996-01-01,82.5 e
F,CO,S12,LIAB,PC_GDP,RO,1997-01-01,53.7 e
F,CO,S12,LIAB,PC_GDP,RO,1998-01-01,46.8 
F,CO,S12,LIAB,PC_GDP,RO,1999-01-01,45.1 
F,CO,S12,LIAB,PC_GDP,RO,2000-01-01,40.6 
F,CO,S12,LIAB,PC_GDP,RO,2001-01-01,43.1 
F,CO,S12,LIAB,PC_GDP,RO,2002-01-01,48.5 
F,CO,S12,LIAB,PC_GDP,RO,2003-01-01,47.0 
F,CO,S12,LIAB,PC_GDP,RO,2004-01-01,61.3 
F,CO,S12,LIAB,PC_GDP,RO,2005-01-01,77.4 
F,CO,S12,LIAB,PC_GDP,RO,2006-01-01,88.3 
F,CO,S12,LIAB,PC_GDP,RO,2007-01-01,94.9 
F,CO,S12,LIAB,PC_GDP,RO,2008-01-01,87.0 
F,CO,S12,LIAB,PC_GDP,RO,2009-01-01,102.8 
F,CO,S12,LIAB,PC_GDP,RO,2010-01-01,107.6 
F,CO,S12,LIAB,PC_GDP,RO,2011-01-01,106.4 
F,CO,S12,LIAB,PC_GDP,RO,2012-01-01,105.3 
F,CO,S12,LIAB,PC_GDP,RO,2013-01-01,98.6 
F,CO,S12,LIAB,PC_GDP,RO,2014-01-01,95.0 
F,CO,S12,LIAB,PC_GDP,RO,2015-01-01,93.4 
F,CO,S12,LIAB,PC_GDP,RO,2016-01-01,92.5 
F,CO,S12,LIAB,PC_GDP,RO,2017-01-01,89.5 
F,CO,S12,LIAB,PC_GDP,SE,1995-01-01,180.1 
F,CO,S12,LIAB,PC_GDP,SE,1996-01-01,192.1 
F,CO,S12,LIAB,PC_GDP,SE,1997-01-01,207.2 
F,CO,S12,LIAB,PC_GDP,SE,1998-01-01,227.8 
F,CO,S12,LIAB,PC_GDP,SE,1999-01-01,245.4 
F,CO,S12,LIAB,PC_GDP,SE,2000-01-01,264.4 
F,CO,S12,LIAB,PC_GDP,SE,2001-01-01,257.8 
F,CO,S12,LIAB,PC_GDP,SE,2002-01-01,254.4 
F,CO,S12,LIAB,PC_GDP,SE,2003-01-01,262.7 
F,CO,S12,LIAB,PC_GDP,SE,2004-01-01,279.0 
F,CO,S12,LIAB,PC_GDP,SE,2005-01-01,313.5 
F,CO,S12,LIAB,PC_GDP,SE,2006-01-01,318.2 
F,CO,S12,LIAB,PC_GDP,SE,2007-01-01,333.3 
F,CO,S12,LIAB,PC_GDP,SE,2008-01-01,345.8 
F,CO,S12,LIAB,PC_GDP,SE,2009-01-01,365.4 
F,CO,S12,LIAB,PC_GDP,SE,2010-01-01,364.8 
F,CO,S12,LIAB,PC_GDP,SE,2011-01-01,365.6 
F,CO,S12,LIAB,PC_GDP,SE,2012-01-01,376.2 
F,CO,S12,LIAB,PC_GDP,SE,2013-01-01,398.3 
F,CO,S12,LIAB,PC_GDP,SE,2014-01-01,427.4 
F,CO,S12,LIAB,PC_GDP,SE,2015-01-01,406.2 
F,CO,S12,LIAB,PC_GDP,SE,2016-01-01,420.2 
F,CO,S12,LIAB,PC_GDP,SE,2017-01-01,429.9 
F,CO,S12,LIAB,PC_GDP,SI,1995-01-01,61.9 
F,CO,S12,LIAB,PC_GDP,SI,1996-01-01,67.5 
F,CO,S12,LIAB,PC_GDP,SI,1997-01-01,70.1 
F,CO,S12,LIAB,PC_GDP,SI,1998-01-01,73.5 
F,CO,S12,LIAB,PC_GDP,SI,1999-01-01,77.1 
F,CO,S12,LIAB,PC_GDP,SI,2000-01-01,83.7 
F,CO,S12,LIAB,PC_GDP,SI,2001-01-01,92.4 
F,CO,S12,LIAB,PC_GDP,SI,2002-01-01,100.1 
F,CO,S12,LIAB,PC_GDP,SI,2003-01-01,104.2 
F,CO,S12,LIAB,PC_GDP,SI,2004-01-01,111.4 
F,CO,S12,LIAB,PC_GDP,SI,2005-01-01,126.3 
F,CO,S12,LIAB,PC_GDP,SI,2006-01-01,136.7 
F,CO,S12,LIAB,PC_GDP,SI,2007-01-01,168.4 
F,CO,S12,LIAB,PC_GDP,SI,2008-01-01,161.5 
F,CO,S12,LIAB,PC_GDP,SI,2009-01-01,177.5 
F,CO,S12,LIAB,PC_GDP,SI,2010-01-01,172.6 
F,CO,S12,LIAB,PC_GDP,SI,2011-01-01,165.9 
F,CO,S12,LIAB,PC_GDP,SI,2012-01-01,163.9 
F,CO,S12,LIAB,PC_GDP,SI,2013-01-01,146.7 
F,CO,S12,LIAB,PC_GDP,SI,2014-01-01,150.0 
F,CO,S12,LIAB,PC_GDP,SI,2015-01-01,141.9 
F,CO,S12,LIAB,PC_GDP,SI,2016-01-01,140.8 
F,CO,S12,LIAB,PC_GDP,SI,2017-01-01,137.3 
F,CO,S12,LIAB,PC_GDP,SK,1995-01-01,218.0 
F,CO,S12,LIAB,PC_GDP,SK,1996-01-01,208.0 
F,CO,S12,LIAB,PC_GDP,SK,1997-01-01,197.5 
F,CO,S12,LIAB,PC_GDP,SK,1998-01-01,184.9 
F,CO,S12,LIAB,PC_GDP,SK,1999-01-01,177.8 
F,CO,S12,LIAB,PC_GDP,SK,2000-01-01,169.7 
F,CO,S12,LIAB,PC_GDP,SK,2001-01-01,168.0 
F,CO,S12,LIAB,PC_GDP,SK,2002-01-01,150.9 
F,CO,S12,LIAB,PC_GDP,SK,2003-01-01,145.2 
F,CO,S12,LIAB,PC_GDP,SK,2004-01-01,140.4 
F,CO,S12,LIAB,PC_GDP,SK,2005-01-01,150.9 
F,CO,S12,LIAB,PC_GDP,SK,2006-01-01,131.8 
F,CO,S12,LIAB,PC_GDP,SK,2007-01-01,121.0 
F,CO,S12,LIAB,PC_GDP,SK,2008-01-01,122.8 
F,CO,S12,LIAB,PC_GDP,SK,2009-01-01,139.5 
F,CO,S12,LIAB,PC_GDP,SK,2010-01-01,136.8 
F,CO,S12,LIAB,PC_GDP,SK,2011-01-01,131.5 
F,CO,S12,LIAB,PC_GDP,SK,2012-01-01,126.5 
F,CO,S12,LIAB,PC_GDP,SK,2013-01-01,127.7 
F,CO,S12,LIAB,PC_GDP,SK,2014-01-01,135.7 
F,CO,S12,LIAB,PC_GDP,SK,2015-01-01,144.1 
F,CO,S12,LIAB,PC_GDP,SK,2016-01-01,151.8 
F,CO,S12,LIAB,PC_GDP,SK,2017-01-01,171.6 
F,CO,S12,LIAB,PC_GDP,UK,1995-01-01,403.9 
F,CO,S12,LIAB,PC_GDP,UK,1996-01-01,414.3 
F,CO,S12,LIAB,PC_GDP,UK,1997-01-01,455.5 
F,CO,S12,LIAB,PC_GDP,UK,1998-01-01,494.8 
F,CO,S12,LIAB,PC_GDP,UK,1999-01-01,475.7 
F,CO,S12,LIAB,PC_GDP,UK,2000-01-01,522.1 
F,CO,S12,LIAB,PC_GDP,UK,2001-01-01,531.4 
F,CO,S12,LIAB,PC_GDP,UK,2002-01-01,529.0 
F,CO,S12,LIAB,PC_GDP,UK,2003-01-01,576.4 
F,CO,S12,LIAB,PC_GDP,UK,2004-01-01,702.4 
F,CO,S12,LIAB,PC_GDP,UK,2005-01-01,782.4 
F,CO,S12,LIAB,PC_GDP,UK,2006-01-01,807.1 
F,CO,S12,LIAB,PC_GDP,UK,2007-01-01,940.2 
F,CO,S12,LIAB,PC_GDP,UK,2008-01-01,1371.5 
F,CO,S12,LIAB,PC_GDP,UK,2009-01-01,1158.4 
F,CO,S12,LIAB,PC_GDP,UK,2010-01-01,1210.7 
F,CO,S12,LIAB,PC_GDP,UK,2011-01-01,1289.8 
F,CO,S12,LIAB,PC_GDP,UK,2012-01-01,1205.7 
F,CO,S12,LIAB,PC_GDP,UK,2013-01-01,1057.8 
F,CO,S12,LIAB,PC_GDP,UK,2014-01-01,1085.0 
F,CO,S12,LIAB,PC_GDP,UK,2015-01-01,954.4 
F,CO,S12,LIAB,PC_GDP,UK,2016-01-01,1028.3 
F,CO,S12,LIAB,PC_GDP,UK,2017-01-01,962.5 
F,CO,S121,LIAB,PC_GDP,AT,1995-01-01,13.6 
F,CO,S121,LIAB,PC_GDP,AT,1996-01-01,14.4 
F,CO,S121,LIAB,PC_GDP,AT,1997-01-01,14.7 
F,CO,S121,LIAB,PC_GDP,AT,1998-01-01,13.9 
F,CO,S121,LIAB,PC_GDP,AT,1999-01-01,16.3 
F,CO,S121,LIAB,PC_GDP,AT,2000-01-01,15.6 
F,CO,S121,LIAB,PC_GDP,AT,2001-01-01,13.0 
F,CO,S121,LIAB,PC_GDP,AT,2002-01-01,13.0 
F,CO,S121,LIAB,PC_GDP,AT,2003-01-01,13.6 
F,CO,S121,LIAB,PC_GDP,AT,2004-01-01,14.8 
F,CO,S121,LIAB,PC_GDP,AT,2005-01-01,19.7 
F,CO,S121,LIAB,PC_GDP,AT,2006-01-01,20.6 
F,CO,S121,LIAB,PC_GDP,AT,2007-01-01,22.2 
F,CO,S121,LIAB,PC_GDP,AT,2008-01-01,28.7 
F,CO,S121,LIAB,PC_GDP,AT,2009-01-01,24.4 
F,CO,S121,LIAB,PC_GDP,AT,2010-01-01,27.6 
F,CO,S121,LIAB,PC_GDP,AT,2011-01-01,32.6 
F,CO,S121,LIAB,PC_GDP,AT,2012-01-01,34.6 
F,CO,S121,LIAB,PC_GDP,AT,2013-01-01,30.8 
F,CO,S121,LIAB,PC_GDP,AT,2014-01-01,28.4 
F,CO,S121,LIAB,PC_GDP,AT,2015-01-01,31.3 
F,CO,S121,LIAB,PC_GDP,AT,2016-01-01,34.7 
F,CO,S121,LIAB,PC_GDP,AT,2017-01-01,39.2 
F,CO,S121,LIAB,PC_GDP,BE,1995-01-01,11.0 
F,CO,S121,LIAB,PC_GDP,BE,1996-01-01,11.4 
F,CO,S121,LIAB,PC_GDP,BE,1997-01-01,11.5 
F,CO,S121,LIAB,PC_GDP,BE,1998-01-01,10.7 
F,CO,S121,LIAB,PC_GDP,BE,1999-01-01,16.9 
F,CO,S121,LIAB,PC_GDP,BE,2000-01-01,14.0 
F,CO,S121,LIAB,PC_GDP,BE,2001-01-01,11.6 
F,CO,S121,LIAB,PC_GDP,BE,2002-01-01,13.6 
F,CO,S121,LIAB,PC_GDP,BE,2003-01-01,17.0 
F,CO,S121,LIAB,PC_GDP,BE,2004-01-01,20.0 
F,CO,S121,LIAB,PC_GDP,BE,2005-01-01,22.4 
F,CO,S121,LIAB,PC_GDP,BE,2006-01-01,25.1 
F,CO,S121,LIAB,PC_GDP,BE,2007-01-01,32.8 
F,CO,S121,LIAB,PC_GDP,BE,2008-01-01,43.5 
F,CO,S121,LIAB,PC_GDP,BE,2009-01-01,29.3 
F,CO,S121,LIAB,PC_GDP,BE,2010-01-01,20.6 
F,CO,S121,LIAB,PC_GDP,BE,2011-01-01,33.9 
F,CO,S121,LIAB,PC_GDP,BE,2012-01-01,28.5 
F,CO,S121,LIAB,PC_GDP,BE,2013-01-01,20.1 
F,CO,S121,LIAB,PC_GDP,BE,2014-01-01,19.1 
F,CO,S121,LIAB,PC_GDP,BE,2015-01-01,21.9 
F,CO,S121,LIAB,PC_GDP,BE,2016-01-01,31.2 
F,CO,S121,LIAB,PC_GDP,BE,2017-01-01,39.7 
F,CO,S121,LIAB,PC_GDP,BG,1995-01-01,32.1 
F,CO,S121,LIAB,PC_GDP,BG,1996-01-01,71.6 
F,CO,S121,LIAB,PC_GDP,BG,1997-01-01,41.7 
F,CO,S121,LIAB,PC_GDP,BG,1998-01-01,32.0 
F,CO,S121,LIAB,PC_GDP,BG,1999-01-01,43.2 
F,CO,S121,LIAB,PC_GDP,BG,2000-01-01,42.8 
F,CO,S121,LIAB,PC_GDP,BG,2001-01-01,39.6 
F,CO,S121,LIAB,PC_GDP,BG,2002-01-01,37.2 
F,CO,S121,LIAB,PC_GDP,BG,2003-01-01,38.0 
F,CO,S121,LIAB,PC_GDP,BG,2004-01-01,40.4 
F,CO,S121,LIAB,PC_GDP,BG,2005-01-01,37.0 
F,CO,S121,LIAB,PC_GDP,BG,2006-01-01,36.8 
F,CO,S121,LIAB,PC_GDP,BG,2007-01-01,39.2 
F,CO,S121,LIAB,PC_GDP,BG,2008-01-01,36.4 
F,CO,S121,LIAB,PC_GDP,BG,2009-01-01,35.1 
F,CO,S121,LIAB,PC_GDP,BG,2010-01-01,34.4 
F,CO,S121,LIAB,PC_GDP,BG,2011-01-01,32.7 
F,CO,S121,LIAB,PC_GDP,BG,2012-01-01,37.5 
F,CO,S121,LIAB,PC_GDP,BG,2013-01-01,34.8 
F,CO,S121,LIAB,PC_GDP,BG,2014-01-01,39.0 
F,CO,S121,LIAB,PC_GDP,BG,2015-01-01,45.1 
F,CO,S121,LIAB,PC_GDP,BG,2016-01-01,50.5 
F,CO,S121,LIAB,PC_GDP,BG,2017-01-01,40.7 
F,CO,S121,LIAB,PC_GDP,CY,1995-01-01,6.3 
F,CO,S121,LIAB,PC_GDP,CY,1996-01-01,6.3 
F,CO,S121,LIAB,PC_GDP,CY,1997-01-01,7.2 
F,CO,S121,LIAB,PC_GDP,CY,1998-01-01,15.2 
F,CO,S121,LIAB,PC_GDP,CY,1999-01-01,12.2 
F,CO,S121,LIAB,PC_GDP,CY,2000-01-01,11.8 
F,CO,S121,LIAB,PC_GDP,CY,2001-01-01,14.5 
F,CO,S121,LIAB,PC_GDP,CY,2002-01-01,15.4 
F,CO,S121,LIAB,PC_GDP,CY,2003-01-01,16.8 
F,CO,S121,LIAB,PC_GDP,CY,2004-01-01,17.1 
F,CO,S121,LIAB,PC_GDP,CY,2005-01-01,32.0 
F,CO,S121,LIAB,PC_GDP,CY,2006-01-01,37.1 
F,CO,S121,LIAB,PC_GDP,CY,2007-01-01,31.6 
F,CO,S121,LIAB,PC_GDP,CY,2008-01-01,60.7 
F,CO,S121,LIAB,PC_GDP,CY,2009-01-01,86.0 
F,CO,S121,LIAB,PC_GDP,CY,2010-01-01,69.4 
F,CO,S121,LIAB,PC_GDP,CY,2011-01-01,87.0 
F,CO,S121,LIAB,PC_GDP,CY,2012-01-01,30.5 
F,CO,S121,LIAB,PC_GDP,CY,2013-01-01,29.3 
F,CO,S121,LIAB,PC_GDP,CY,2014-01-01,39.6 
F,CO,S121,LIAB,PC_GDP,CY,2015-01-01,55.8 
F,CO,S121,LIAB,PC_GDP,CY,2016-01-01,62.2 
F,CO,S121,LIAB,PC_GDP,CY,2017-01-01,73.3 
F,CO,S121,LIAB,PC_GDP,CZ,1995-01-01,26.1 
F,CO,S121,LIAB,PC_GDP,CZ,1996-01-01,20.4 
F,CO,S121,LIAB,PC_GDP,CZ,1997-01-01,21.2 
F,CO,S121,LIAB,PC_GDP,CZ,1998-01-01,22.6 
F,CO,S121,LIAB,PC_GDP,CZ,1999-01-01,23.5 
F,CO,S121,LIAB,PC_GDP,CZ,2000-01-01,22.3 
F,CO,S121,LIAB,PC_GDP,CZ,2001-01-01,21.1 
F,CO,S121,LIAB,PC_GDP,CZ,2002-01-01,30.3 
F,CO,S121,LIAB,PC_GDP,CZ,2003-01-01,28.4 
F,CO,S121,LIAB,PC_GDP,CZ,2004-01-01,27.3 
F,CO,S121,LIAB,PC_GDP,CZ,2005-01-01,30.3 
F,CO,S121,LIAB,PC_GDP,CZ,2006-01-01,26.3 
F,CO,S121,LIAB,PC_GDP,CZ,2007-01-01,24.5 
F,CO,S121,LIAB,PC_GDP,CZ,2008-01-01,22.8 
F,CO,S121,LIAB,PC_GDP,CZ,2009-01-01,24.3 
F,CO,S121,LIAB,PC_GDP,CZ,2010-01-01,25.0 
F,CO,S121,LIAB,PC_GDP,CZ,2011-01-01,23.8 
F,CO,S121,LIAB,PC_GDP,CZ,2012-01-01,24.8 
F,CO,S121,LIAB,PC_GDP,CZ,2013-01-01,28.8 
F,CO,S121,LIAB,PC_GDP,CZ,2014-01-01,28.8 
F,CO,S121,LIAB,PC_GDP,CZ,2015-01-01,34.4 
F,CO,S121,LIAB,PC_GDP,CZ,2016-01-01,44.9 
F,CO,S121,LIAB,PC_GDP,CZ,2017-01-01,: 
F,CO,S121,LIAB,PC_GDP,DE,1995-01-01,9.3 
F,CO,S121,LIAB,PC_GDP,DE,1996-01-01,9.5 
F,CO,S121,LIAB,PC_GDP,DE,1997-01-01,9.4 
F,CO,S121,LIAB,PC_GDP,DE,1998-01-01,9.2 
F,CO,S121,LIAB,PC_GDP,DE,1999-01-01,10.4 
F,CO,S121,LIAB,PC_GDP,DE,2000-01-01,10.4 
F,CO,S121,LIAB,PC_GDP,DE,2001-01-01,9.2 
F,CO,S121,LIAB,PC_GDP,DE,2002-01-01,9.3 
F,CO,S121,LIAB,PC_GDP,DE,2003-01-01,10.5 
F,CO,S121,LIAB,PC_GDP,DE,2004-01-01,11.5 
F,CO,S121,LIAB,PC_GDP,DE,2005-01-01,12.8 
F,CO,S121,LIAB,PC_GDP,DE,2006-01-01,13.5 
F,CO,S121,LIAB,PC_GDP,DE,2007-01-01,16.9 
F,CO,S121,LIAB,PC_GDP,DE,2008-01-01,21.3 
F,CO,S121,LIAB,PC_GDP,DE,2009-01-01,20.6 
F,CO,S121,LIAB,PC_GDP,DE,2010-01-01,21.5 
F,CO,S121,LIAB,PC_GDP,DE,2011-01-01,26.0 
F,CO,S121,LIAB,PC_GDP,DE,2012-01-01,32.2 
F,CO,S121,LIAB,PC_GDP,DE,2013-01-01,25.0 
F,CO,S121,LIAB,PC_GDP,DE,2014-01-01,22.5 
F,CO,S121,LIAB,PC_GDP,DE,2015-01-01,29.5 
F,CO,S121,LIAB,PC_GDP,DE,2016-01-01,40.1 
F,CO,S121,LIAB,PC_GDP,DE,2017-01-01,49.0 
F,CO,S121,LIAB,PC_GDP,DK,1995-01-01,14.6 
F,CO,S121,LIAB,PC_GDP,DK,1996-01-01,16.0 
F,CO,S121,LIAB,PC_GDP,DK,1997-01-01,18.0 
F,CO,S121,LIAB,PC_GDP,DK,1998-01-01,15.5 
F,CO,S121,LIAB,PC_GDP,DK,1999-01-01,22.8 
F,CO,S121,LIAB,PC_GDP,DK,2000-01-01,15.0 
F,CO,S121,LIAB,PC_GDP,DK,2001-01-01,19.4 
F,CO,S121,LIAB,PC_GDP,DK,2002-01-01,23.2 
F,CO,S121,LIAB,PC_GDP,DK,2003-01-01,22.4 
F,CO,S121,LIAB,PC_GDP,DK,2004-01-01,22.2 
F,CO,S121,LIAB,PC_GDP,DK,2005-01-01,24.8 
